CustomerID,CustomerSegment,Frequency,FrequencyScore,Monetary,MonetaryScore,Recency,RecencyScore,RFM_SCORE
16135,Others,21,2,517.5499999999998,3,263,3,323
16136,Others,37,3,709.3800000000002,3,30,3,333
16139,Loyal Customers,31,3,635.41,3,19,4,433
16140,Loyal Customers,35,3,725.1800000000001,3,214,4,433
16141,Loyal Customers,30,3,620.4,3,1,5,533
16142,Others,37,3,535.3400000000001,3,250,3,333
16143,Others,117,4,2424.939999999999,5,35,2,245
16144,Others,1,1,175.2,1,159,4,411
16145,Others,224,5,3799.4899999999957,5,3,3,355
16146,Loyal Customers,29,3,734.1299999999999,3,204,4,433
16147,Potential Loyalist,22,2,375,2,134,5,522
16148,Others,1,1,76.32000000000001,1,297,3,311
16149,Potential Loyalist,18,2,280.52000000000004,2,143,5,522
16150,Loyal Customers,117,4,2053.019999999999,4,1,5,544
16152,Others,29,3,1829.04,4,269,3,334
16153,Others,89,4,1824.2300000000002,4,50,2,244
16156,Others,130,5,3122.0400000000013,5,25,3,355
16157,Potential Loyalist,18,2,656.6899999999999,3,16,4,423
16159,Others,14,2,348.2000000000001,2,282,3,322
16160,At Risk,20,2,1025.4400000000005,4,86,1,124
16161,Champions,474,5,5575.559999999998,5,15,5,555
16162,Others,2,1,37.4,1,340,2,211
16163,Others,6,1,856.6000000000001,3,233,3,313
16164,Loyal Customers,34,3,822.4800000000001,3,18,4,433
16168,Others,98,4,3787.600000000001,5,3,3,345
16169,Others,85,4,1822.9700000000003,4,40,2,244
16170,Others,125,5,1885.0499999999995,4,51,2,254
16171,Others,3,1,73.2,1,30,3,311
16172,Others,69,4,1140.21,4,6,1,144
16173,Loyal Customers,84,4,1418.3199999999993,4,16,4,444
16174,At Risk,23,2,1009.5500000000001,4,33,2,224
16175,Loyal Customers,58,4,1037.5899999999997,4,170,4,444
16177,Others,15,2,331.95,2,51,2,222
16178,Others,8,1,197.90000000000003,1,139,5,511
16179,Lost,11,1,215.83,1,61,1,111
16180,Champions,162,5,10254.180000000002,5,101,5,555
16181,Lost,11,1,305.5400000000001,2,74,1,112
16182,At Risk,28,2,6617.650000000001,5,73,1,125
16183,Others,15,2,338.7100000000001,2,275,3,322
16184,Others,45,3,1158.7900000000002,4,5,2,234
16185,Loyal Customers,31,3,529.41,3,17,4,433
16186,Others,218,5,4006.9400000000032,5,5,2,255
16187,Others,295,5,6911.439999999999,5,52,2,255
16188,Others,67,4,981.8600000000001,4,36,2,244
16189,Others,11,1,215.47999999999996,1,16,4,411
16190,Others,6,1,215.08,1,41,2,211
16191,Champions,134,5,5180.52,5,12,5,555
16193,Others,19,2,314.45,2,237,3,322
16198,Others,15,2,400.681,2,76,1,122
16200,Loyal Customers,179,5,1080.6199999999992,4,165,4,454
16201,Others,111,4,1863.4699999999993,4,22,3,344
16202,Others,18,2,365.27000000000004,2,361,2,222
16203,Loyal Customers,35,3,592.9,3,0,5,533
16204,Others,57,3,405.71000000000004,2,24,3,332
16205,Others,98,4,761.38,3,90,1,143
16206,Others,63,4,537.06,3,55,1,143
16207,Others,19,2,394.38,2,26,3,322
16208,Others,66,4,664.2600000000001,3,45,2,243
16209,Loyal Customers,46,3,2262.62,5,1,5,535
16210,Champions,123,5,21086.299999999996,5,10,5,555
16211,Potential Loyalist,23,2,547.02,3,1,5,523
16212,Loyal Customers,41,3,690.34,3,20,4,433
16213,Lost,6,1,159,1,79,1,111
16214,Loyal Customers,44,3,1062.7499999999998,4,171,4,434
16215,Others,14,2,242.35000000000002,1,81,1,121
16216,Others,37,3,914.9300000000002,3,268,3,333
16217,Others,15,2,304.25,2,236,3,322
16218,Others,84,4,3084.6800000000017,5,60,1,145
16221,Others,97,4,864.86,3,98,1,143
16222,Others,137,5,846.7200000000007,3,319,2,253
16224,Others,96,4,1295.3000000000004,4,58,1,144
16225,Others,134,5,1096.32,4,45,2,254
16226,Others,8,1,255.11999999999998,2,204,4,412
16227,Others,6,1,314.22,2,226,3,312
16229,Others,47,3,1010.5999999999999,4,35,2,234
16230,Others,35,3,542.03,3,279,3,333
16232,Others,37,3,990.8799999999998,4,44,2,234
16233,Others,22,2,536.68,3,72,1,123
16235,Others,46,3,867.3099999999996,3,39,2,233
16236,Others,20,2,432.19999999999993,2,79,1,122
16239,Others,19,2,414.2,2,57,1,122
16240,Others,135,5,3718.800000000001,5,25,3,355
16241,Champions,662,5,2607.8700000000067,5,0,5,555
16242,Loyal Customers,294,5,3603.210000000001,5,19,4,455
16243,Others,51,3,409.09999999999974,2,55,1,132
16244,Others,91,4,1522.7499999999998,4,5,2,244
16245,Others,90,4,1413.660000000001,4,24,3,344
16247,Potential Loyalist,16,2,114.56,1,171,4,421
16248,Lost,7,1,152.94,1,91,1,111
16249,Others,69,4,1800.0700000000006,4,53,2,244
16250,Others,24,2,389.44000000000005,2,262,3,322
16253,Others,123,5,3683.8599999999983,5,244,3,355
16255,Loyal Customers,270,5,2619.91,5,17,4,455
16256,Others,13,1,752.4300000000002,3,267,3,313
16257,Others,2,1,46.95,1,177,4,411
16258,Others,135,5,5203.51,5,46,2,255
16260,At Risk,18,2,1035.45,4,51,2,224
16261,Loyal Customers,124,5,746.8299999999999,3,18,4,453
16265,Champions,258,5,5447.000000000003,5,10,5,555
16266,Others,61,4,861.8899999999998,3,74,1,143
16268,Others,45,3,667.6499999999999,3,72,1,133
16270,Others,54,3,1141.2399999999996,4,354,2,234
16271,Loyal Customers,133,5,1429.2399999999998,4,16,4,454
16272,Potential Loyalist,25,2,411.7000000000001,2,117,5,522
16274,Others,67,4,357.94999999999993,2,697,1,142
16275,Loyal Customers,33,3,559.8699999999999,3,197,4,433
16276,Others,6,1,810.6000000000001,3,177,4,413
16278,Potential Loyalist,23,2,566.3799999999999,3,101,5,523
16279,Others,107,4,1509.5800000000004,4,22,3,344
16281,At Risk,17,2,2062.06,5,73,1,125
16282,Others,11,1,168.3,1,253,3,311
16283,Others,166,5,1570.8099999999993,4,32,2,254
16284,Others,109,4,823.9699999999996,3,51,2,243
16287,Others,8,1,142.5,1,170,4,411
16292,Others,17,2,302.25,2,63,1,122
16293,Others,118,4,2248.9900000000002,5,22,3,345
16295,Loyal Customers,79,4,1328.5500000000004,4,0,5,544
16297,Others,20,2,301.90000000000003,2,269,3,322
16298,Others,27,2,598.1999999999998,3,23,3,323
16302,Others,11,1,233.22,1,216,4,411
16303,Others,162,5,5360.63,5,26,3,355
16305,Potential Loyalist,22,2,361.2199999999999,2,139,5,522
16306,Others,41,3,632.2700000000001,3,38,2,233
16308,Others,4,1,2560,5,108,5,515
16309,Loyal Customers,42,3,706.5700000000002,3,107,5,533
16311,Loyal Customers,37,3,616.26,3,18,4,433
16313,Others,16,2,274.15000000000003,2,50,2,222
16315,Others,14,2,226.37,1,331,2,221
16316,Others,151,5,2938.9100000000008,5,98,1,155
16317,Loyal Customers,69,4,1341.6499999999999,4,2,4,444
16318,Others,19,2,328.15,2,243,3,322
16319,Others,3,1,404.40000000000003,2,188,4,412
16320,Others,56,3,1038.46,4,66,1,134
16321,Lost,12,1,373.65,2,73,1,112
16322,Loyal Customers,37,3,326.74999999999994,2,120,5,532
16323,Others,1,1,207.50000000000003,1,197,4,411
16324,Loyal Customers,118,4,428.6799999999998,2,178,4,442
16325,Others,18,2,594.24,3,47,2,223
16326,Loyal Customers,319,5,3110.9600000000046,5,16,4,455
16327,Champions,319,5,3844.22,5,15,5,555
16330,Loyal Customers,39,3,251.91,2,18,4,432
16332,Others,153,5,1593.2000000000003,4,29,3,354
16333,Loyal Customers,45,3,26626.8,5,124,5,535
16337,Others,10,1,151.05,1,274,3,311
16338,Others,11,1,214.80000000000004,1,217,3,311
16339,Others,20,2,109.95000000000002,1,285,3,321
16340,Loyal Customers,153,5,549.0699999999998,3,108,5,553
16341,Others,77,4,1971.8700000000003,4,25,3,344
16342,Others,15,2,322.41,2,76,1,122
16343,Loyal Customers,47,3,370.47999999999996,2,17,4,432
16344,Others,2,1,101.10000000000001,1,247,3,311
16345,Others,38,3,575.4100000000001,3,45,2,233
16347,Loyal Customers,92,4,887.6500000000001,3,12,5,543
16348,Others,235,5,1469.4500000000005,4,79,1,154
16349,Others,9,1,53.5,1,291,3,311
16350,Others,57,3,1116.4699999999996,4,22,3,334
16351,Others,8,1,153.9,1,39,2,211
16352,Potential Loyalist,28,2,494.44000000000005,3,18,4,423
16353,Others,94,4,6675.709999999997,5,9,1,145
16354,Others,39,3,395.79999999999995,2,74,1,132
16356,Loyal Customers,31,3,211.76999999999998,1,160,4,431
16357,Others,34,3,658.88,3,66,1,133
16358,Others,109,4,2027.499999999999,4,80,1,144
16359,Others,66,4,1750.9199999999994,4,9,1,144
16360,Champions,662,5,3512.5299999999997,5,1,5,555
16361,Loyal Customers,106,4,896.6600000000001,3,10,5,543
16362,Others,81,4,734.7699999999996,3,30,3,343
16363,Lost,5,1,109.36000000000001,1,54,1,111
16364,Loyal Customers,53,3,707.0399999999997,3,12,5,533
16365,Others,51,3,1540.4200000000005,4,3,3,334
16366,Potential Loyalist,18,2,327.3,2,19,4,422
16367,Others,130,5,804.4899999999994,3,302,2,253
16368,Others,76,4,497.42999999999984,3,29,3,343
16369,Loyal Customers,118,4,1553.66,4,19,4,444
16370,Others,228,5,1320.5600000000004,4,65,1,154
16372,Loyal Customers,97,4,367.92999999999984,2,182,4,442
16374,Others,111,4,473.0299999999997,2,244,3,342
16376,Loyal Customers,125,5,987.0100000000007,4,18,4,454
16377,Others,5,1,676.2,3,268,3,313
16378,Potential Loyalist,23,2,362.95000000000005,2,189,4,422
16379,Loyal Customers,108,4,2157.400000000001,5,19,4,445
16380,Others,32,3,1780.5900000000001,4,91,1,134
16383,Others,102,4,668.3599999999996,3,75,1,143
16384,Others,33,3,584.4999999999999,3,31,2,233
16385,Others,59,4,555.8899999999999,3,61,1,143
16386,Others,88,4,317.20000000000016,2,29,3,342
16387,Others,4,1,94.36,1,323,2,211
16389,Others,34,3,1382.07,4,54,1,134
16392,Others,45,3,221.19000000000005,1,270,3,331
16393,Champions,330,5,3046.2100000000014,5,12,5,555
16394,Others,83,4,1555.3400000000006,4,57,1,144
16395,Others,210,5,1486.9000000000003,4,61,1,154
16398,Loyal Customers,82,4,1705.8000000000004,4,125,5,544
16399,Loyal Customers,73,4,408.57,2,20,4,442
16400,Loyal Customers,29,3,303.93,2,184,4,432
16401,Champions,186,5,4098.319999999999,5,15,5,555
16402,Others,60,4,299.59999999999997,2,265,3,342
16403,Others,10,1,177.5,1,313,2,211
16404,Others,23,2,443.0500000000001,2,71,1,122
16405,Lost,5,1,167.25,1,69,1,111
16406,Loyal Customers,63,4,163.07,1,19,4,441
16407,Champions,172,5,2126.9300000000017,5,13,5,555
16409,Others,232,5,2028.8800000000017,4,3,3,354
16411,Loyal Customers,45,3,214.64999999999998,1,20,4,431
16412,Others,35,3,151.83,1,54,1,131
16413,Others,31,3,262.20000000000005,2,57,1,132
16414,Others,7,1,126.25,1,22,3,311
16415,Others,54,3,210.34999999999985,1,45,2,231
16416,Others,71,4,1051.3999999999999,4,27,3,344
16418,Others,102,4,675.2700000000002,3,45,2,243
16419,Others,51,3,972.2299999999999,4,98,1,134
16422,Loyal Customers,369,5,34684.400000000016,5,18,4,455
16423,Others,18,2,346.12,2,25,3,322
16424,Others,5,1,133.56,1,338,2,211
16425,Others,21,2,302.69999999999993,2,69,1,122
16426,Others,372,5,1908.2500000000002,4,22,3,354
16427,Others,9,1,241.06,1,264,3,311
16429,Others,2,1,284.55,2,107,5,512
16430,Lost,6,1,300.85,2,58,1,112
16431,Others,83,4,642.81,3,66,1,143
16432,Others,8,1,287.4,2,183,4,412
16433,Others,17,2,184.26000000000002,1,29,3,321
16434,Others,109,4,1522.2500000000005,4,48,2,244
16438,Others,132,5,798.3499999999997,3,27,3,353
16440,Others,282,5,3640.669999999999,5,52,2,255
16441,Others,24,2,381.2,2,275,3,322
16442,Loyal Customers,174,5,616.79,3,120,5,553
16444,Others,84,4,654.6700000000003,3,47,2,243
16445,Loyal Customers,63,4,230.51000000000002,1,182,4,441
16446,At Risk,3,1,168472.5,5,89,1,115
16447,Loyal Customers,36,3,259.0099999999998,2,136,5,532
16448,Potential Loyalist,20,2,188.89,1,199,4,421
16449,Loyal Customers,40,3,707.6899999999998,3,198,4,433
16450,Others,11,1,311.92,2,150,4,412
16451,Others,14,2,266.97,2,88,1,122
16454,Others,2,1,6.9,1,45,2,211
16455,Loyal Customers,99,4,1841.1800000000005,4,153,4,444
16456,Loyal Customers,111,4,2158.3700000000003,5,104,5,545
16457,Others,9,1,208.36,1,219,3,311
16458,Champions,202,5,3482.7400000000002,5,1,5,555
16460,Others,135,5,814.7199999999996,3,29,3,353
16461,Loyal Customers,33,3,151.42,1,178,4,431
16462,Lost,3,1,136,1,74,1,111
16463,Others,82,4,1422.4,4,22,3,344
16464,Loyal Customers,236,5,1314.6800000000003,4,20,4,454
16466,Others,148,5,1603.4600000000007,4,4,2,254
16468,Lost,2,1,74.9,1,75,1,111
16469,Others,182,5,650.4300000000004,3,24,3,353
16470,Others,170,5,762.39,3,52,2,253
16471,Lost,13,1,223.95,1,68,1,111
16473,Potential Loyalist,18,2,316.11,2,162,4,422
16474,Loyal Customers,360,5,1871.5000000000025,4,18,4,454
16475,Potential Loyalist,28,2,544.3,3,1,5,523
16477,Others,146,5,2494.4600000000005,5,68,1,155
16478,Others,17,2,331,2,26,3,322
16479,Loyal Customers,35,3,300.83,2,11,5,532
16480,Others,53,3,769.2899999999995,3,76,1,133
16482,Potential Loyalist,18,2,220.61999999999998,1,16,4,421
16483,Potential Loyalist,19,2,139.35000000000002,1,193,4,421
16484,Potential Loyalist,25,2,404.30000000000007,2,174,4,422
16485,Others,42,3,363.65,2,78,1,132
16488,Loyal Customers,29,3,498.79999999999995,3,115,5,533
16491,Others,39,3,731.5,3,47,2,233
16493,Others,56,3,1351.6300000000003,4,80,1,134
16494,Others,50,3,826.5299999999999,3,297,3,333
16495,Loyal Customers,97,4,684.4100000000003,3,129,5,543
16496,Loyal Customers,95,4,1599.5200000000002,4,208,4,444
16497,Others,136,5,2965.690000000001,5,50,2,255
16498,Potential Loyalist,15,2,100.97000000000001,1,163,4,421
16499,Others,19,2,365.45,2,361,2,222
16500,Others,11,1,400.86,2,17,4,412
16503,Others,84,4,1431.9300000000005,4,96,1,144
16504,Others,86,4,484.37999999999977,2,26,3,342
16505,Others,4,1,777.6,3,121,5,513
16506,Others,3,1,90.30000000000001,1,20,4,411
16509,Others,13,1,363.7,2,297,3,312
16510,Lost,13,1,248.10000000000002,1,666,1,111
16511,Others,169,5,950.2599999999999,4,22,3,354
16513,Loyal Customers,35,3,874.5899999999999,3,20,4,433
16515,Others,113,4,1627.1300000000006,4,3,3,344
16516,Lost,6,1,101.7,1,90,1,111
16517,Potential Loyalist,17,2,162.70000000000005,1,160,4,421
16518,Others,40,3,484.32000000000016,2,91,1,132
16519,Others,13,1,215.08,1,26,3,311
16520,Loyal Customers,156,5,1046.5700000000004,4,187,4,454
16523,Loyal Customers,290,5,9418.470000000007,5,16,4,455
16525,Others,183,5,13027.450000000008,5,9,1,155
16526,Potential Loyalist,15,2,290.35999999999996,2,172,4,422
16527,Others,14,2,228.06000000000003,1,82,1,121
16528,Potential Loyalist,17,2,244.41,1,181,4,421
16529,Others,30,3,455.25,2,307,2,232
16531,Others,77,4,1244.5900000000001,4,23,3,344
16532,Others,4,1,6748.8,5,18,4,415
16533,Loyal Customers,177,5,1095.5600000000006,4,20,4,454
16535,Others,31,3,593.75,3,242,3,333
16536,Loyal Customers,55,3,548.97,3,111,5,533
16539,Loyal Customers,45,3,1388.81,4,151,4,434
16542,Lost,5,1,119.62,1,54,1,111
16545,Others,3,1,339.3,2,165,4,412
16546,Others,25,2,787.15,3,291,3,323
16549,Champions,981,5,4154.639999999994,5,11,5,555
16550,Champions,251,5,2298.9699999999984,5,109,5,555
16551,Loyal Customers,32,3,922.12,3,162,4,433
16552,Others,17,2,379.72999999999996,2,36,2,222
16553,Others,84,4,5719.819999999999,5,68,1,145
16554,Others,52,3,837.1,3,9,1,133
16555,Potential Loyalist,17,2,285.89,2,110,5,522
16556,Champions,207,5,3313.79,5,106,5,555
16557,Others,11,1,281.84999999999997,2,25,3,312
16558,Others,460,5,8338.490000000013,5,23,3,355
16560,Others,57,3,841.4099999999997,3,27,3,333
16561,Others,31,3,511.12000000000006,3,30,3,333
16563,At Risk,19,2,1077.74,4,54,1,124
16565,Others,3,1,173.7,1,424,2,211
16566,Potential Loyalist,18,2,614.66,3,16,4,423
16567,Loyal Customers,35,3,865.5999999999999,3,162,4,433
16569,Others,5,1,124.2,1,181,4,411
16570,Loyal Customers,126,5,3738.4000000000005,5,16,4,455
16571,Others,87,4,1421.6900000000003,4,27,3,344
16572,Others,57,3,1009.5999999999999,4,33,2,234
16573,Others,42,3,663.6099999999998,3,85,1,133
16574,Others,28,2,451.43999999999977,2,72,1,122
16581,Lost,9,1,105.84,1,65,1,111
16582,Others,6,1,313.61999999999995,2,114,5,512
16583,Others,14,2,233.45000000000002,1,697,1,121
16584,Others,28,2,936.0799999999999,3,81,1,123
16586,Others,8,1,463.95,2,220,3,312
16587,Others,13,1,225.14999999999995,1,233,3,311
16589,Others,33,3,459.2399999999999,2,72,1,132
16591,Others,10,1,213.5,1,303,2,211
16592,Champions,216,5,4113.679999999999,5,13,5,555
16593,Others,27,2,330.0299999999999,2,51,2,222
16594,Others,53,3,181.08999999999997,1,76,1,131
16595,Others,85,4,360.1600000000003,2,91,1,142
16596,Others,12,1,250.15,2,16,4,412
16597,Others,7,1,90.04000000000002,1,212,4,411
16598,Others,10,1,145.05,1,286,3,311
16600,Loyal Customers,62,4,813.5200000000001,3,17,4,443
16601,Others,31,3,244.79999999999995,1,41,2,231
16602,Others,29,3,528.0799999999999,3,274,3,333
16603,Others,34,3,482.47,2,75,1,132
16607,Champions,172,5,3347.7100000000014,5,0,5,555
16609,Others,276,5,5493.460000000006,5,3,3,355
16610,Others,6,1,75.66,1,249,3,311
16611,Others,10,1,129.49,1,187,4,411
16612,Loyal Customers,66,4,1187.6599999999999,4,2,4,444
16613,Others,30,3,618.59,3,71,1,133
16614,Others,26,2,506.18999999999994,3,65,1,123
16616,Loyal Customers,33,3,500.42000000000013,3,16,4,433
16617,Others,5,1,151.85000000000002,1,236,3,311
16618,Loyal Customers,96,4,2647.5900000000015,5,121,5,545
16619,Others,14,2,226.21,1,264,3,321
16620,Others,9,1,178.96000000000004,1,181,4,411
16621,Others,29,3,813.4800000000002,3,52,2,233
16623,Others,5,1,129.45,1,128,5,511
16624,Others,48,3,810.5699999999999,3,81,1,133
16625,Others,23,2,333.08000000000004,2,68,1,122
16626,Others,179,5,4413.100000000002,5,23,3,355
16627,Others,20,2,322.8,2,80,1,122
16628,Others,117,4,2188.0499999999997,5,60,1,145
16629,Others,64,4,417.72999999999985,2,74,1,142
16633,Others,152,5,2883.1000000000004,5,4,2,255
16634,Others,9,1,217.9,1,339,2,211
16637,Others,69,4,1154.4700000000003,4,61,1,144
16638,Others,94,4,1680.7199999999998,4,23,3,344
16639,Loyal Customers,50,3,1257.5099999999998,4,121,5,534
16641,Others,12,1,231.10000000000002,1,106,5,511
16642,Loyal Customers,34,3,688.33,3,208,4,433
16643,Potential Loyalist,27,2,487.51,2,128,5,522
16644,Others,62,4,833.7799999999996,3,35,2,243
16647,Potential Loyalist,14,2,214.06,1,170,4,421
16648,Others,19,2,290.65999999999997,2,43,2,222
16650,Others,24,2,518.4200000000001,3,72,1,123
16652,Loyal Customers,118,4,6773.970000000001,5,0,5,545
16653,Loyal Customers,69,4,1212.6600000000005,4,17,4,444
16654,Loyal Customers,29,3,601.2699999999999,3,142,5,533
16655,Others,261,5,3794.519999999997,5,9,1,155
16656,Others,73,4,8625.800000000001,5,3,3,345
16657,Loyal Customers,208,5,933.6199999999995,3,10,5,553
16658,Lost,8,1,123.24,1,546,1,111
16659,Others,2,1,39.12,1,279,3,311
16660,Potential Loyalist,16,2,1267.6499999999999,4,17,4,424
16665,Others,9,1,135.4,1,363,2,211
16666,Loyal Customers,32,3,118.98,1,20,4,431
16667,Others,53,3,570.1299999999998,3,285,3,333
16668,Potential Loyalist,20,2,306.71999999999997,2,16,4,422
16669,Others,160,5,1374.8700000000003,4,24,3,354
16670,Loyal Customers,252,5,4095.9000000000024,5,17,4,455
16671,Others,6,1,1692.27,4,29,3,314
16672,Others,114,4,8134.94,5,6,1,145
16674,Others,98,4,319.61000000000007,2,55,1,142
16676,Others,89,4,1592.12,4,66,1,144
16678,Loyal Customers,163,5,3109.990000000001,5,2,4,455
16679,Others,3,1,129.75,1,485,2,211
16680,Others,10,1,183.70000000000002,1,44,2,211
16681,Others,44,3,1770.3400000000004,4,73,1,134
16682,Others,30,3,1027.9999999999998,4,58,1,134
16684,Champions,277,5,66653.56,5,12,5,555
16685,Others,62,4,324.24,2,91,1,142
16686,Others,585,5,3062.8299999999986,5,48,2,255
16688,Loyal Customers,62,4,1260.8600000000001,4,11,5,544
16689,Lost,13,1,422.59999999999997,2,76,1,112
16690,Lost,12,1,225.57999999999996,1,73,1,111
16692,Others,3,1,1276,4,257,3,314
16693,Others,60,4,482.0099999999998,2,272,3,342
16696,Lost,10,1,657.9,3,66,1,113
16697,Others,21,2,112.75000000000001,1,6,1,121
16698,Others,5,1,1998,4,227,3,314
16700,Others,308,5,5076.550000000002,5,3,3,355
16701,Others,144,5,5398.300000000002,5,9,1,155
16705,Others,270,5,14034.989999999989,5,6,1,155
16706,Loyal Customers,123,5,531.35,3,115,5,553
16708,Others,27,2,656.6300000000001,3,46,2,223
16709,Others,79,4,3029.870000000001,5,85,1,145
16710,Loyal Customers,402,5,2483.04,5,20,4,455
16711,Others,22,2,1651.0299999999995,4,27,3,324
16712,Champions,447,5,3645.4299999999957,5,10,5,555
16713,Others,624,5,6923.130000000008,5,6,1,155
16714,Others,93,4,1161.5299999999993,4,219,3,344
16715,Others,19,2,301.71999999999997,2,79,1,122
